#chrom	chromStart	chromEnd	name	name2	geneName	tier
# Filtering on 2 columns
chr19	15737984	15742343	ENST00000641646.1	uc285pmh.1	OR10H3	canonical,basic,all
chr19	15787660	15800357	ENST00000642092.2	uc285pmi.2	OR10H5	canonical,basic,all
chr19	15804548	15815664	ENST00000641419.1	uc285pmj.1	OR10H1	canonical,basic,all
chr19	15878022	15898074	ENST00000221700.11	uc002nbs.3	CYP4F2	canonical,basic,all
chr19	15912376	15934529	ENST00000402119.9	uc002nbt.4	CYP4F11	canonical,basic,all
chr19	15949007	15949958	ENST00000322107.1	uc010xov.2	OR10H4	canonical,basic,all
chr19	16076494	16103002	ENST00000643579.2	uc285pnv.2	TPM4	canonical,basic,all
chr19	16111888	16134234	ENST00000300935.8	uc002ndn.6	RAB8A	canonical,basic,all
chr19	16143684	16158575	ENST00000613986.4	uc060uxl.1	HSH2D	canonical,basic,all
chr19	16161367	16173525	ENST00000269878.8	uc002nds.4	CIB3	canonical,basic,all
chr19	16185409	16192046	ENST00000263384.12	uc002ndt.5	FAM32A	canonical,basic,all
chr19	16197910	16245906	ENST00000291439.8	uc002ndu.4	AP1M1	canonical,basic,all
chr19	16324825	16328685	ENST00000248071.6	uc002ndw.5	KLF2	canonical,basic,all
chr19	16355246	16471970	ENST00000455140.7	uc002ndx.6	EPS15L1	canonical,basic,all
chr19	16479060	16496167	ENST00000269881.8	uc002ned.4	CALR3	canonical,basic,all
chr19	16479066	16628204	ENST00000409035.1	uc060uza.1	ENSG00000141979	canonical,basic,all
chr19	16496393	16521352	ENST00000221671.8	uc002neh.4	C19orf44	canonical,basic,all
chr19	16517893	16542437	ENST00000546361.7	uc002nei.3	CHERP	canonical,basic,all
chr19	16549836	16572415	ENST00000595753.6	uc010xph.4	SLC35E1	canonical,basic,all
chr19	16574918	16628204	ENST00000263390.8	uc002nen.3	MED26	canonical,basic,all
chr19	16577649	16660104	ENST00000593991.5	uc060val.1	ENSG00000268790	canonical,basic,all
chr19	16646147	16660144	ENST00000487416.7	uc002ner.5	SMIM7	canonical,basic,all
chr19	16661138	16690023	ENST00000187762.7	uc002nes.5	TMEM38A	canonical,basic,all
chr19	16719846	16817953	ENST00000524140.7	uc002neu.6	NWD1	canonical,basic,all
chr19	16829397	16880349	ENST00000248054.10	uc002nez.4	SIN3B	canonical,basic,all
chr19	16888998	16892606	ENST00000248076.4	uc002nfa.5	F2RL3	canonical,basic,all
chr19	16892950	17026810	ENST00000443236.7	uc002nfb.6	CPAMD8	canonical,basic,all
chr19	17049728	17075452	ENST00000253669.10	uc002nfe.5	HAUS8	canonical,basic,all
chr19	17075776	17213286	ENST00000682292.1	uc289dos.1	MYO9B	canonical,basic,all
chr19	17215356	17219829	ENST00000263897.10	uc002nfo.4	USE1	canonical,basic,all
chr19	17226225	17229219	ENST00000215061.9	uc002nfp.5	OCEL1	canonical,basic,all
chr19	17231882	17245919	ENST00000291442.4	uc002nfq.5	NR2F6	canonical,basic,all
chr19	17235939	17255448	ENST00000594059.1	uc060vfh.1	ENSG00000269095	canonical,basic,all
chr19	17249170	17264745	ENST00000252597.8	uc002nfs.3	USHBP1	canonical,basic,all
chr19	17267417	17282966	ENST00000596542.1	uc060vfs.2	ENSG00000269307	canonical,basic,all
chr19	17267442	17279337	ENST00000598188.6	uc002nfu.6	BABAM1	canonical,basic,all
chr19	17281900	17287646	ENST00000404085.7	uc060vgh.2	ANKLE1	canonical,basic,all
chr19	17292130	17303425	ENST00000247706.4	uc002ngb.5	ABHD8	canonical,basic,all
chr19	17305871	17306843	ENST00000252602.2	uc002ngc.2	MRPL34	canonical,basic,all
chr19	17309562	17323298	ENST00000359866.9	uc002ngd.5	DDA1	canonical,basic,all
chr19	17323222	17334855	ENST00000159087.7	uc002ngf.3	ANO8	canonical,basic,all
chr19	17337552	17342731	ENST00000324894.13	uc010eas.5	GTPBP3	canonical,basic,all
chr19	17351454	17377342	ENST00000252590.9	uc002ngk.3	PLVAP	canonical,basic,all
chr19	17387195	17394196	ENST00000636079.2	uc285pob.2	CCDC194	canonical,basic,all
chr19	17402938	17405630	ENST00000252593.7	uc060vid.2	BST2	canonical,basic,all
chr19	17420046	17425332	ENST00000317040.12	uc002ngo.3	MVB12A	canonical,basic,all
chr19	17435508	17448668	ENST00000341130.6	uc021uqh.2	TMEM221	canonical,basic,all
chr19	17436610	17460804	ENST00000594663.1	uc060vjg.1	ENSG00000269035	canonical,basic,all
chr19	17455424	17460926	ENST00000301944.3	uc002ngs.5	NXNL1	canonical,basic,all
chr19	17470523	17506168	ENST00000252595.12	uc002ngu.3	SLC27A1	canonical,basic,all
chr19	17511648	17521288	ENST00000252603.7	uc002ngw.5	PGLS	canonical,basic,all
chr19	17527266	17553640	ENST00000599164.6	uc060vke.2	NIBAN3	canonical,basic,all
chr19	17555648	17583157	ENST00000252599.9	uc002nhc.3	COLGALT1	canonical,basic,all
chr19	17601335	17688354	ENST00000519716.7	uc060vkq.2	UNC13A	canonical,basic,all
chr19	17719479	17734513	ENST00000324096.9	uc002nhe.3	MAP1S	canonical,basic,all
chr19	17751476	17788561	ENST00000596536.6	uc060vmg.2	FCHO1	canonical,basic,all
chr19	17795137	17813576	ENST00000318683.7	uc002nhl.3	B3GNT3	canonical,basic,all
chr19	17816511	17821519	ENST00000317306.8	uc002nhm.4	INSL3	canonical,basic,all
chr19	17824781	17847982	ENST00000458235.7	uc002nhn.6	JAK3	canonical,basic,all
chr19	17859909	17863319	ENST00000222247.10	uc002nhp.5	RPL18A	canonical,basic,all
chr19	17871944	17895174	ENST00000222248.4	uc002nhr.5	SLC5A5	canonical,basic,all
chr19	17933014	17943985	ENST00000445755.7	uc010xpz.4	CCDC124	canonical,basic,all
chr19	17967106	18000085	ENST00000684775.1	uc289hgf.1	KCNN1	canonical,basic,all
chr19	18008169	18014102	ENST00000222250.5	uc002nhv.4	ARRDC2	canonical,basic,all
chr19	18058994	18086934	ENST00000593993.7	uc002nhw.3	IL12RB1	canonical,basic,all
chr19	18097777	18151687	ENST00000687212.1	uc315mzi.1	MAST3	canonical,basic,all
chr19	18153157	18178117	ENST00000593731.1	uc060vom.1	ENSG00000268173	canonical,basic,all
chr19	18153162	18170532	ENST00000222254.13	uc002nia.4	PIK3R2	canonical,basic,all
chr19	18173812	18178117	ENST00000407280.4	uc002nic.4	IFI30	canonical,basic,all
chr19	18193217	18196948	ENST00000599612.3	uc002nid.5	MPV17L2	canonical,basic,all
chr19	18196783	18204042	ENST00000222256.9	uc002nie.4	RAB3A	canonical,basic,all
chr19	18207960	18255419	ENST00000355502.7	uc002nil.4	PDE4C	canonical,basic,all
chr19	18207964	18226438	ENST00000262805.17	uc002nii.6	PDE4C	canonical,basic,all
chr19	18250033	18255362	ENST00000643046.2	uc285poi.2	CIST1	canonical,basic,all
chr19	18257097	18274452	ENST00000392413.5	uc010ebn.4	IQCN	canonical,basic,all
chr19	18279693	18281622	ENST00000252818.5	uc002nip.5	JUND	canonical,basic,all
chr19	18306235	18323076	ENST00000593829.6	uc002niq.5	LSM4	canonical,basic,all
chr19	18340597	18369950	ENST00000269919.11	uc002nis.3	PGPEP1	canonical,basic,all
chr19	18386157	18389176	ENST00000252809.3	uc002niv.2	GDF15	canonical,basic,all
chr19	18391136	18397622	ENST00000339007.4	uc002niw.5	LRRC25	canonical,basic,all
chr19	18419397	18434562	ENST00000270061.12	uc002niy.5	SSBP4	canonical,basic,all
chr19	18434387	18438133	ENST00000338128.13	uc002njd.3	ISYNA1	canonical,basic,all
chr19	18442662	18522070	ENST00000262809.9	uc002njh.4	ELL	canonical,basic,all
chr19	18531762	18543573	ENST00000608443.6	uc002njj.3	FKBP8	canonical,basic,all
chr19	18557869	18569378	ENST00000222307.9	uc002njo.5	KXD1	canonical,basic,all
chr19	18571856	18577550	ENST00000442744.7	uc002njr.5	UBA52	canonical,basic,all
chr19	18588797	18592337	ENST00000358607.11	uc002njv.6	REX1BD	canonical,basic,all
chr19	18593236	18606799	ENST00000392386.8	uc010ebt.4	CRLF1	canonical,basic,all
chr19	18612869	18621039	ENST00000262817.8	uc060vtm.2	TMEM59L	canonical,basic,all
chr19	18637027	18671721	ENST00000300976.9	uc002njz.3	KLHL26	canonical,basic,all
chr19	18683679	18782333	ENST00000321949.13	uc002nkb.6	CRTC1	canonical,basic,all
chr19	18782772	18791305	ENST00000222271.7	uc002nke.5	COMP	canonical,basic,all
chr19	18831958	18868230	ENST00000262803.10	uc002nkf.5	UPF1	canonical,basic,all
chr19	18868544	18896158	ENST00000247005.8	uc060vuk.2	GDF1	canonical,basic,all
chr19	18868544	18896158	ENST00000623882.4	uc002nki.3	CERS1	canonical,basic,all
chr19	18899513	18919387	ENST00000262812.9	uc002nkk.5	COPE	canonical,basic,all
chr19	18907012	18934397	ENST00000596918.5	uc060vuw.1	ENSG00000268193	canonical,basic,all
chr19	18919714	18928630	ENST00000247003.9	uc002nkq.4	DDX49	canonical,basic,all
chr19	18929202	18941217	ENST00000392351.8	uc002nkv.4	HOMER3	canonical,basic,all
chr19	18990892	19033517	ENST00000452918.7	uc002nlb.5	SUGP2	canonical,basic,all
chr19	19033602	19058176	ENST00000535612.6	uc002nld.4	ARMC6	canonical,basic,all
chr19	19063993	19113030	ENST00000318596.8	uc002nlf.6	SLC25A42	canonical,basic,all
chr19	19119168	19138478	ENST00000162044.14	uc002nlg.6	TMEM161A	canonical,basic,all
chr19	19145566	19170263	ENST00000424583.7	uc002nll.4	MEF2B	canonical,basic,all
chr19	19145583	19192138	ENST00000514819.7	uc060vxs.1	BORCS8-MEF2B	canonical,basic,all
chr19	19176905	19192152	ENST00000462790.8	uc002nlq.5	BORCS8	canonical,basic,all
chr19	19192257	19201866	ENST00000303088.9	uc002nls.5	RFXANK	canonical,basic,all
chr19	19201408	19203414	ENST00000331552.12	uc002nlx.5	NR2C2AP	canonical,basic,all
chr19	19211957	19252233	ENST00000252575.11	uc002nlz.5	NCAN	canonical,basic,all
chr19	19254755	19262804	ENST00000291481.8	uc002nmb.6	HAPLN4	canonical,basic,all
chr19	19264365	19273301	ENST00000389363.5	uc002nmd.3	TM6SF2	canonical,basic,all
chr19	19276032	19320509	ENST00000247001.10	uc002nmh.5	SUGP1	canonical,basic,all
chr19	19320828	19358754	ENST00000262815.13	uc002nmk.6	MAU2	canonical,basic,all
chr19	19405674	19508932	ENST00000683918.1	uc289fzg.1	GATAD2A	canonical,basic,all
chr19	19514218	19515548	ENST00000585580.4	uc002nmr.5	TSSK6	canonical,basic,all
chr19	19516224	19528198	ENST00000507754.9	uc021uqu.3	NDUFA13	canonical,basic,all
chr19	19516226	19536076	ENST00000555938.1	uc021uqw.2	ENSG00000258674	canonical,basic,all
chr19	19528910	19537581	ENST00000514277.6	uc002nmt.4	YJEFN3	canonical,basic,all
chr19	19538264	19546659	ENST00000291495.5	uc002nmv.4	CILP2	canonical,basic,all
chr19	19561712	19618687	ENST00000251203.14	uc002nmy.5	PBX4	canonical,basic,all
chr19	19623654	19628220	ENST00000407877.8	uc002nnb.7	LPAR2	canonical,basic,all
chr19	19629475	19643657	ENST00000203556.9	uc002nnd.6	GMIP	canonical,basic,all
chr19	19645197	19663676	ENST00000357324.11	uc002nnh.6	ATP13A1	canonical,basic,all
chr19	19668838	19683506	ENST00000592502.2	uc060wcj.2	ZNF101	canonical,basic,all
chr19	19710471	19733112	ENST00000344099.4	uc002nnk.3	ZNF14	canonical,basic,all
chr19	19792710	19821750	ENST00000540806.7	uc010eci.4	ZNF506	canonical,basic,all
chr19	19865881	19894674	ENST00000589717.2	uc002noj.5	ZNF253	canonical,basic,all
chr19	19900945	19935575	ENST00000343769.6	uc002non.5	ZNF93	canonical,basic,all
chr19	20004417	20039505	ENST00000397165.7	uc002noq.5	ZNF682	canonical,basic,all
chr19	20077999	20121165	ENST00000418063.3	uc002nor.4	ZNF90	canonical,basic,all
chr19	20167213	20200488	ENST00000335117.9	uc002nou.5	ZNF486	canonical,basic,all
chr19	20358162	20371960	ENST00000714249.1	uc331qcc.1	ENSG00000293570	canonical,basic,all
chr19	20537991	20565781	ENST00000427401.9	uc002npa.5	ZNF737	canonical,basic,all
chr19	20619938	20661571	ENST00000601440.6	uc002npb.3	ZNF626	canonical,basic,all
chr19	20776303	20809995	ENST00000344519.10	uc060wfa.2	ZNF66	canonical,basic,all
chr19	20923250	20950697	ENST00000328178.13	uc002npg.6	ZNF85	canonical,basic,all
chr19	21020656	21060050	ENST00000261560.10	uc002npj.5	ZNF430	canonical,basic,all
chr19	21082202	21125094	ENST00000456283.7	uc032hqo.3	ZNF714	canonical,basic,all
chr19	21142039	21196053	ENST00000311048.11	uc002npp.3	ZNF431	canonical,basic,all
chr19	21291159	21329410	ENST00000356929.3	uc002npq.2	ZNF708	canonical,basic,all
chr19	21358999	21388582	ENST00000683779.1	uc289ftx.1	ZNF738	canonical,basic,all
chr19	21397132	21427577	ENST00000392288.7	uc002npw.5	ZNF493	canonical,basic,all
chr19	21405158	21491266	ENST00000600810.1	uc060wgx.1	ENSG00000269237	canonical,basic,all
chr19	21505601	21540668	ENST00000358491.9	uc002nqd.3	ZNF429	canonical,basic,all
chr19	21722770	21767579	ENST00000358296.11	uc002nqi.5	ZNF100	canonical,basic,all
chr19	21804945	21836182	ENST00000354959.9	uc002nqj.6	ZNF43	canonical,basic,all
chr19	21966094	22010943	ENST00000397126.9	uc021urr.3	ZNF208	canonical,basic,all
chr19	22052483	22091480	ENST00000594947.6	uc010ecx.5	ZNF257	canonical,basic,all
chr19	22179088	22196951	ENST00000397121.3	uc002nqs.3	ZNF676	canonical,basic,all
chr19	22286440	22317176	ENST00000601693.2	uc021urs.3	ZNF729	canonical,basic,all
chr19	22391018	22422346	ENST00000357774.9	uc002nqt.3	ZNF98	canonical,basic,all
chr19	22634323	22667671	ENST00000456783.3	uc002nqw.4	ZNF492	canonical,basic,all
chr19	22752182	22784151	ENST00000596209.4	uc021urt.3	ZNF99	canonical,basic,all
chr19	22832290	22858667	ENST00000600766.3	uc285pom.2	ZNF723	canonical,basic,all
chr19	22974882	23003176	ENST00000594710.2	uc002nqz.4	ZNF728	canonical,basic,all
chr19	23117024	23147221	ENST00000597761.7	uc031rkc.3	ZNF730	canonical,basic,all
chr19	23221598	23250394	ENST00000418100.6	uc060wjr.2	ZNF724	canonical,basic,all
chr19	23222754	23274221	ENST00000611392.5	uc285pon.1	ENSG00000283201	canonical,basic,all
chr19	23357695	23395471	ENST00000300619.12	uc002nre.5	ZNF91	canonical,basic,all
chr19	23652800	23687212	ENST00000359788.9	uc002nri.5	ZNF675	canonical,basic,all
chr19	23739194	23758891	ENST00000402377.3	uc002nrk.4	ZNF681	canonical,basic,all
chr19	23763003	23828868	ENST00000484897.4	uc286pie.2	RPSA2	canonical,basic,all
chr19	23914885	23934484	ENST00000594466.6	uc021urw.3	ZNF726	canonical,basic,all
chr19	24087186	24129968	ENST00000357002.5	uc002nru.6	ZNF254	canonical,basic,all
chr19	29205319	29213151	ENST00000304863.6	uc002nsd.4	UQCRFS1	canonical,basic,all
chr19	29525993	29564551	ENST00000335523.8	uc010xrl.3	VSTM2B	canonical,basic,all
chr19	29606282	29617237	ENST00000585603.6	uc002nsf.4	POP4	canonical,basic,all
chr19	29665460	29675477	ENST00000436066.4	uc002nsh.6	PLEKHF1	canonical,basic,all
chr19	29698936	29715261	ENST00000323670.14	uc002nsk.5	C19orf12	canonical,basic,all
chr19	29811990	29824312	ENST00000262643.8	uc002nsn.5	CCNE1	canonical,basic,all
chr19	29942238	30016612	ENST00000392271.6	uc002nsr.5	URI1	canonical,basic,all
chr19	30372383	30558059	ENST00000355537.4	uc002nsu.3	ZNF536	canonical,basic,all
chr19	31274944	31349436	ENST00000240587.5	uc002nsy.6	TSHZ3	canonical,basic,all
chr19	32345609	32387667	ENST00000355898.6	uc002nte.5	ZNF507	canonical,basic,all
chr19	32405769	32485890	ENST00000392250.7	uc002ntg.5	DPY19L3	canonical,basic,all
chr19	32581189	32587453	ENST00000590247.7	uc002ntm.5	PDCD5	canonical,basic,all
chr19	32597005	32675180	ENST00000306065.9	uc002ntn.3	ANKRD27	canonical,basic,all
chr19	32675847	32678300	ENST00000334176.4	uc002ntp.2	RGS9BP	canonical,basic,all
chr19	32691820	32713792	ENST00000397061.4	uc010edf.4	NUDT19	canonical,basic,all
chr19	32719766	32829580	ENST00000639142.2	uc285pot.2	TDRD12	canonical,basic,all
chr19	32830510	32869767	ENST00000023064.9	uc002ntu.7	SLC7A9	canonical,basic,all
chr19	32875924	32971958	ENST00000305768.10	uc002nty.5	CEP89	canonical,basic,all
chr19	32972241	32978229	ENST00000588258.6	uc002nud.6	FAAP24	canonical,basic,all
chr19	32978591	33064888	ENST00000254260.8	uc002nuf.5	RHPN2	canonical,basic,all
chr19	33081180	33130542	ENST00000170564.7	uc002nug.3	GPATCH1	canonical,basic,all
chr19	33132113	33175799	ENST00000355868.4	uc002nui.5	WDR88	canonical,basic,all
chr19	33194329	33208864	ENST00000253193.9	uc010edh.5	LRP3	canonical,basic,all
chr19	33208663	33225850	ENST00000253188.8	uc002num.2	SLC7A10	canonical,basic,all
chr19	33299933	33302534	ENST00000498907.3	uc002nun.5	CEBPA	canonical,basic,all
chr19	33373708	33382686	ENST00000284000.9	uc002nup.5	CEBPG	canonical,basic,all
chr19	33386949	33521791	ENST00000244137.12	uc002nur.6	PEPD	canonical,basic,all
chr19	33621952	33773506	ENST00000650847.1	uc287gmn.1	CHST8	canonical,basic,all
chr19	33796869	33815761	ENST00000683859.1	uc289fwz.1	KCTD15	canonical,basic,all
chr19	34172503	34229288	ENST00000544216.8	uc002nva.6	LSM14A	canonical,basic,all
chr19	34254553	34355566	ENST00000299505.8	uc002nvd.7	GARRE1	canonical,basic,all
chr19	34365195	34402413	ENST00000356487.11	uc285poy.2	GPI	canonical,basic,all
chr19	34396314	34409364	ENST00000592740.5	uc060wvu.1	ENSG00000266953	canonical,basic,all
chr19	34404398	34426168	ENST00000246535.4	uc002nvj.5	PDCD2L	canonical,basic,all
chr19	34428380	34471251	ENST00000246548.9	uc002nvk.5	UBA2	canonical,basic,all
chr19	34481757	34512304	ENST00000590071.7	uc002nvm.5	WTIP	canonical,basic,all
chr19	34590643	34677159	ENST00000601241.6	uc002nvo.3	SCGB2B2	canonical,basic,all
chr19	34677677	34686396	ENST00000505242.6	uc002nvs.4	ZNF302	canonical,basic,all
chr19	34734242	34745378	ENST00000492450.3	uc002nvu.5	ZNF181	canonical,basic,all
chr19	34758072	34773215	ENST00000329285.13	uc010edn.3	ZNF599	canonical,basic,all
chr19	34926902	34945168	ENST00000601142.2	uc010edp.3	ZNF30	canonical,basic,all
chr19	34956353	34964229	ENST00000404801.2	uc002nxh.2	ZNF792	canonical,basic,all
chr19	35000322	35026469	ENST00000317991.10	uc010xse.3	GRAMD1A	canonical,basic,all
chr19	35030469	35040449	ENST00000262631.11	uc002nxp.6	SCN1B	canonical,basic,all
chr19	35041720	35066573	ENST00000672452.2	uc288lnp.2	HPN	canonical,basic,all
chr19	35106509	35124297	ENST00000648240.1	uc285ppi.1	ENSG00000285526	canonical,basic,all
chr19	35115822	35124324	ENST00000604404.6	uc002nxv.5	FXYD3	canonical,basic,all
chr19	35124512	35135059	ENST00000310123.8	uc002nxx.4	LGI4	canonical,basic,all
chr19	35138823	35143109	ENST00000351325.9	uc002nyc.6	FXYD1	canonical,basic,all
chr19	35143254	35154302	ENST00000270310.7	uc002nye.3	FXYD7	canonical,basic,all
chr19	35154734	35169881	ENST00000392219.7	uc002nyg.4	FXYD5	canonical,basic,all
chr19	35224799	35228739	ENST00000324675.4	uc002nyk.3	FAM187B	canonical,basic,all
chr19	35249001	35267964	ENST00000605618.6	uc060xaf.2	LSR	canonical,basic,all
chr19	35268961	35279821	ENST00000222305.8	uc002nyq.3	USF2	canonical,basic,all
chr19	35282527	35285143	ENST00000222304.5	uc060xaz.3	HAMP	canonical,basic,all
chr19	35292160	35313807	ENST00000392213.8	uc002nyy.4	MAG	canonical,basic,all
chr19	35329186	35347361	ENST00000085219.10	uc010edt.6	CD22	canonical,basic,all
chr19	35347901	35353864	ENST00000246553.4	uc002nzc.4	FFAR1	canonical,basic,all
chr19	35358459	35360489	ENST00000327809.5	uc002nzd.5	FFAR3	canonical,basic,all
chr19	35371067	35372962	ENST00000454971.3	uc021usn.3	GPR42	canonical,basic,all
chr19	35448256	35451767	ENST00000599180.3	uc010eea.5	FFAR2	canonical,basic,all
chr19	35487323	35490464	ENST00000338897.4	uc002nzh.5	KRTDAP	canonical,basic,all
chr19	35497219	35513649	ENST00000339686.8	uc002nzm.6	DMKN	canonical,basic,all
chr19	35523366	35528311	ENST00000452271.7	uc002oad.4	SBSN	canonical,basic,all
chr19	35533455	35545319	ENST00000222286.9	uc002oaf.3	GAPDHS	canonical,basic,all
chr19	35545625	35547526	ENST00000222284.10	uc002oaj.4	TMEM147	canonical,basic,all
chr19	35550030	35563658	ENST00000262623.4	uc002oal.3	ATP4A	canonical,basic,all
chr19	35586172	35587296	ENST00000640449.2	uc285ppl.1	PMIS2	canonical,basic,all
chr19	35612734	35625355	ENST00000203166.10	uc002oam.3	HAUS5	canonical,basic,all
chr19	35629035	35637685	ENST00000262633.9	uc002oan.5	RBM42	canonical,basic,all
chr19	35641744	35644871	ENST00000402764.6	uc002oar.2	ETV2	canonical,basic,all
chr19	35648322	35658782	ENST00000649813.2	uc285ppm.2	COX6B1	canonical,basic,all
chr19	35666516	35678481	ENST00000222275.3	uc060xgs.2	UPK1A	canonical,basic,all
chr19	35704557	35717038	ENST00000392197.7	uc060xgt.2	ZBTB32	canonical,basic,all
chr19	35718002	35738878	ENST00000420124.4	uc021usv.2	KMT2B	canonical,basic,all
chr19	35738800	35742452	ENST00000246532.6	uc002obd.6	IGFLR1	canonical,basic,all
chr19	35739251	35745432	ENST00000589807.1	uc060xhc.1	ENSG00000267120	canonical,basic,all
chr19	35742526	35745418	ENST00000378975.8	uc002obe.6	U2AF1L4	canonical,basic,all
chr19	35745650	35747519	ENST00000587708.7	uc002obi.4	PSENEN	canonical,basic,all
chr19	35745677	35754519	ENST00000591613.2	uc060xie.1	ENSG00000188223	canonical,basic,all
chr19	35748575	35754519	ENST00000301159.14	uc021usw.2	LIN37	canonical,basic,all
chr19	35754565	35757029	ENST00000004982.6	uc002obn.5	HSPB6	canonical,basic,all
chr19	35758175	35771166	ENST00000646935.2	uc285ppo.2	PROSER3	canonical,basic,all
chr19	35775563	35788822	ENST00000007510.9	uc060xjg.2	ARHGAP33	canonical,basic,all
chr19	35799987	35812845	ENST00000653904.2	uc287kzj.2	PRODH2	canonical,basic,all
chr19	35825371	35852504	ENST00000378910.10	uc002oby.5	NPHS1	canonical,basic,all
chr19	35856910	35867136	ENST00000360202.10	uc002ocb.6	KIRREL2	canonical,basic,all
chr19	35868573	35879792	ENST00000221891.9	uc002ocf.5	APLP1	canonical,basic,all
chr19	35887951	35900540	ENST00000641389.3	uc285ppp.3	NFKBID	canonical,basic,all
chr19	35902528	35904377	ENST00000246551.9	uc002ocl.3	HCST	canonical,basic,all
chr19	35904402	35908295	ENST00000262629.9	uc002ocm.5	TYROBP	canonical,basic,all
chr19	35936373	35946624	ENST00000246529.4	uc060xla.2	LRFN3	canonical,basic,all
chr19	35995187	35996312	ENST00000378887.4	uc002ocp.5	SDHAF1	canonical,basic,all
chr19	36003306	36008813	ENST00000324444.9	uc002ocq.4	SYNE4	canonical,basic,all
chr19	36009119	36014213	ENST00000378875.8	uc002ocv.3	ALKBH6	canonical,basic,all
chr19	36014659	36032873	ENST00000360535.9	uc002ocz.4	CLIP3	canonical,basic,all
chr19	36034983	36054285	ENST00000292894.2	uc002oda.2	THAP8	canonical,basic,all
chr19	36054896	36105108	ENST00000401500.7	uc002odd.4	WDR62	canonical,basic,all
chr19	36111142	36113711	ENST00000633214.2	uc284pmn.2	OVOL3	canonical,basic,all
chr19	36113708	36114875	ENST00000221859.9	uc002ode.5	POLR2I	canonical,basic,all
chr19	36115467	36125941	ENST00000221855.8	uc002odg.3	TBCB	canonical,basic,all
chr19	36140065	36150353	ENST00000246533.8	uc002odj.5	CAPNS1	canonical,basic,all
chr19	36150921	36152447	ENST00000292907.8	uc002odm.2	COX7A1	canonical,basic,all
chr19	36182275	36214665	ENST00000304116.10	uc002odn.5	ZNF565	canonical,basic,all
chr19	36215105	36238768	ENST00000443387.3	uc002odq.6	ZNF146	canonical,basic,all
chr19	36334452	36379201	ENST00000270001.12	uc010eex.4	ZFP14	canonical,basic,all
chr19	36388629	36418644	ENST00000392161.4	uc002ody.3	ZFP82	canonical,basic,all
chr19	36445118	36489561	ENST00000452939.7	uc060xoz.3	ZNF566	canonical,basic,all
chr19	36510686	36528271	ENST00000523638.6	uc002oef.4	ZNF260	canonical,basic,all
chr19	36543612	36573292	ENST00000591340.6	uc002oeh.6	ZNF529	canonical,basic,all
chr19	36605312	36634114	ENST00000292928.7	uc002oek.6	ZNF382	canonical,basic,all
chr19	36636617	36666837	ENST00000588268.6	uc002oem.5	ZNF461	canonical,basic,all
chr19	36687611	36721336	ENST00000682579.1	uc289dzt.1	ZNF567	canonical,basic,all
chr19	36743479	36772807	ENST00000591344.2	uc010efc.5	ZNF850	canonical,basic,all
chr19	36817427	36838387	ENST00000356725.9	uc002oew.5	ZNF790	canonical,basic,all
chr19	36850857	36998682	ENST00000706165.1	uc316ukz.1	ENSG00000291239	canonical,basic,all
chr19	36850875	36879575	ENST00000420450.6	uc002oey.6	ZNF345	canonical,basic,all
chr19	36888123	36916291	ENST00000391711.8	uc002ofa.4	ZNF829	canonical,basic,all
chr19	36916331	36952734	ENST00000333987.12	uc002ofc.5	ZNF568	canonical,basic,all
chr19	37078432	37130368	ENST00000337995.4	uc002ofl.5	ZNF420	canonical,basic,all
chr19	37145539	37172695	ENST00000292841.10	uc002ofo.4	ZNF585A	canonical,basic,all
chr19	37165382	37207254	ENST00000585860.2	uc060xsn.1	ENSG00000267360	canonical,basic,all
chr19	37181578	37210536	ENST00000532828.7	uc002ofq.4	ZNF585B	canonical,basic,all
chr19	37218213	37248740	ENST00000684119.1	uc289ggz.1	ZNF383	canonical,basic,all
chr19	37334648	37364447	ENST00000392153.8	uc002ogc.6	ZNF875	canonical,basic,all
chr19	37371098	37393066	ENST00000436120.7	uc010efk.3	ZNF527	canonical,basic,all
chr19	37411156	37467444	ENST00000316950.11	uc002ogi.5	ZNF569	canonical,basic,all
chr19	37469355	37488652	ENST00000330173.6	uc002ogk.3	ZNF570	canonical,basic,all
chr19	37506938	37543333	ENST00000627814.3	uc060xvg.2	ZNF793	canonical,basic,all
chr19	37564259	37594792	ENST00000451802.7	uc060xvy.2	ZNF571	canonical,basic,all
chr19	37594875	37614179	ENST00000316433.9	uc002ogu.6	ZNF540	canonical,basic,all
chr19	37631005	37655465	ENST00000684514.1	uc289gwe.1	ZFP30	canonical,basic,all
chr19	37689882	37719125	ENST00000586606.6	uc060xwx.1	ENSG00000267552	canonical,basic,all
chr19	37696370	37719761	ENST00000355202.9	uc002ohc.3	ZNF607	canonical,basic,all
chr19	37738301	37779586	ENST00000536220.7	uc002ohe.5	ZNF573	canonical,basic,all
chr19	37884822	37906594	ENST00000447313.7	uc002ohj.4	WDR87	canonical,basic,all
chr19	37907207	38208369	ENST00000222345.11	uc002ohk.5	SIPA1L3	canonical,basic,all
chr19	38211005	38224222	ENST00000355526.10	uc002ohm.5	DPF1	canonical,basic,all
chr19	38251236	38256374	ENST00000301242.9	uc002ohq.4	PPP1R14A	canonical,basic,all
chr19	38264572	38292615	ENST00000301244.12	uc002ohr.3	SPINT2	canonical,basic,all
chr19	38289167	38304909	ENST00000591889.2	uc060xzs.1	ENSG00000267748	canonical,basic,all
